subitem_id,project_code,project_code_raw,project_code_normalized,project_num,project_name,category,batch_no,publish_year,entry_type,region_raw,province,province_map_name,city_code,county_code,applicant_region_or_unit,protection_unit_raw,protection_unit_normalized,source_url,collected_at,raw_record_id,manual_review_status
subitem_13560,IV-146,IV-146,IV-146,IV-146_03_370305,鹧鸪戏,传统戏剧,3,2011,new,山东省淄博市临淄区,山东省,山东省,370300,370305,"山东省淄博市临淄区 <br /> <br /> 鹧鸪戏起源于清乾隆年间,在山东省淄博市临淄区上河村传承,目前已经流传了七代二百五十多年,是全国为数不多的、由村庄完整保存下来的稀有剧种之一",临淄区文化事业发展服务中心,临淄区文化事业发展服务中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13560,
subitem_13561,IV-147,IV-147,IV-147,IV-147_03_410522,淮调,传统戏剧,3,2011,new,河南省安阳县,河南省,河南省,410500,410522,"河南省安阳县 <br /> <br /> 淮调,梆子腔声腔系统地方剧种,又名“怀调”,也称“漳河老调”,又因它广泛流传于河南省境内的彰德、卫辉、顺德、广平和大名府,故也有“五府淮调”之谓",安阳县邺祥淮调艺术有限公司,安阳县邺祥淮调艺术有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13561,
subitem_13562,IV-148,IV-148,IV-148,IV-148_03_410527,落腔,传统戏剧,3,2011,new,河南省内黄县,河南省,河南省,410500,410527,"河南省内黄县 <br /> <br /> 落腔,原名“落子腔”,俗称“唠子腔”或“捞子腔”,是在民间曲艺“莲花落”的基础上形成的,流行于豫北、冀南、晋东、鲁东,曲牌体与板腔体兼有",内黄县文化馆,内黄县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13562,
subitem_13563,IV-149,IV-149,IV-149,IV-149_03_420381,武当神戏,传统戏剧,3,2011,new,湖北省丹江口市,湖北省,湖北省,420300,420381,"湖北省丹江口市 <br /> <br /> 武当神戏是目前较完整地保存于湖北省丹江口市习家店镇青塘村的民间戏剧剧种,是湖北省丹江口市习家店镇青塘村王氏家族在汲取武当文化及当地民间戏曲和民歌小调基础上演化形成的独特剧种,属于家族传承戏",丹江口市文化馆,丹江口市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13563,
subitem_13564,IV-150,IV-150,IV-150,IV-150_03_440882,雷剧,传统戏剧,3,2011,new,广东省雷州市,广东省,广东省,440800,440882,"广东省雷州市 <br /> <br /> 雷剧是在广东省雷州市传统民歌雷州歌的基础上发展起来的地方剧种,因为早期以雷州歌曲调为声腔,曾名“雷州歌剧”,后改称“雷剧”",雷州市名城雷剧演出有限公司,雷州市名城雷剧演出有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13564,
subitem_13565,IV-151,IV-151,IV-151,IV-151_03_530422,关索戏,传统戏剧,3,2011,new,云南省澄江县,云南省,云南省,530400,530422,"云南省澄江县 <br /> <br /> 关索戏流行于云南省澄江县阳宗镇小屯村,已有三百多年的历史,初为古代用以驱邪逐疫的傩祭仪式,后逐渐发展成娱神娱人兼有的傩戏",澄江县文化馆,澄江县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13565,
subitem_13566,IV-152,IV-152,IV-152,IV-152_03_621121,通渭小曲戏,传统戏剧,3,2011,new,甘肃省通渭县,甘肃省,甘肃省,621100,621121,甘肃省通渭县 <br /> <br /> 通渭小曲戏是流行在甘肃省通渭县境内的一种曲牌体民间戏曲,通渭县文化馆,通渭县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13566,
subitem_13567,IV-153,IV-153,IV-153,IV-153_03_610926,弦子腔,传统戏剧,3,2011,new,陕西省平利县,陕西省,陕西省,610900,610926,陕西省平利县 <br /> <br /> 陕西省平利县位于陕、鄂、渝三省交汇处,平利县文化馆（平利县红旗剧团）,平利县文化馆(平利县红旗剧团),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13567,
subitem_13568,IV-154,IV-154,IV-154,IV-154_03_130924,西路梆子,传统戏剧,3,2011,new,河北省海兴县,河北省,河北省,130900,130924,"河北省海兴县 <br /> <br /> 西路梆子是现在的河北梆子的雏形,形成于清道光年间",海兴县文化馆,海兴县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13568,
subitem_13569,IV-155,IV-155,IV-155,IV-155_03_341300,淮北梆子戏,传统戏剧,3,2011,new,安徽省宿州市,安徽省,安徽省,341300,,"安徽省宿州市 <br /> <br /> 淮北梆子原名“沙河调”或“沙河梆子”,流行于安徽省淮北地区,当地人俗称“高梆”,又称“梆子戏”,至今已有一百多年的历史",安徽省宿州市梆子剧团,安徽省宿州市梆子剧团,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13569,
subitem_13570,IV-155,IV-155,IV-155,IV-155_03_341200,淮北梆子戏,传统戏剧,3,2011,new,安徽省阜阳市,安徽省,安徽省,341200,,"安徽省阜阳市 <br /> <br /> 淮北梆子戏原名“梆子戏”,简称“梆子”,又名“沙河调”,是安徽省具有较大影响的剧种之一,主要流传于安徽阜阳、淮北、宿县、亳州、蚌埠、淮南以及河南沈丘、商丘、漯河和江苏徐州等二十余县市",阜阳市演艺有限公司,阜阳市演艺有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13570,
subitem_23685,IV-155,IV-155,IV-155,IV-155_10_341602,淮北梆子戏,传统戏剧,5,2021,extension,安徽省亳州市谯城区,安徽省,安徽省,341600,341602,安徽省亳州市谯城区,亳州市演艺有限公司,亳州市演艺有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23685,
subitem_13571,IV-156,IV-156,IV-156,IV-156_03_310101,滑稽戏,传统戏剧,3,2011,new,上海滑稽剧团,上海市,上海市,310100,310101,"上海滑稽剧团 <br /> <br /> 上海滑稽戏是在清末民初至抗日战争中期时,由上海的曲艺“独角戏”接受了中外喜剧、闹剧和江南各地方戏曲的影响而逐步形成的新兴戏曲剧种",上海滑稽剧团有限公司,上海滑稽剧团有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13571,
subitem_13572,IV-156,IV-156,IV-156,IV-156_03_320500,滑稽戏,传统戏剧,3,2011,new,江苏省苏州市,江苏省,江苏省,320500,,江苏省苏州市 <br /> <br /> 苏州滑稽戏是表现生活在吴地人民的行为及其幽默方式的地方戏剧种,苏州市滑稽剧团（苏州市少儿喜剧实验剧院）,苏州市滑稽剧团(苏州市少儿喜剧实验剧院),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13572,
subitem_13573,IV-157,IV-157,IV-157,IV-157_03_430802,张家界阳戏,传统戏剧,3,2011,new,湖南省张家界市永定区,湖南省,湖南省,430800,430802,"湖南省张家界市永定区 <br /> <br /> 张家界土家族阳戏是以张家界方言为基础,在土家族大山号子与民歌小调相结合的基础上形成的戏曲剧种,主要流行于湖南省张家界市及周边地区",张家界市永定区文化馆,张家界市永定区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13573,
subitem_13574,IV-157,IV-157,IV-157,IV-157_04_431202,阳戏(上河阳戏),传统戏剧,4,2014,extension,湖南省怀化市鹤城区,湖南省,湖南省,431200,431202,湖南省怀化市鹤城区,怀化市鹤城区阳戏保护传承中心,怀化市鹤城区阳戏保护传承中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13574,
subitem_13575,IV-157,IV-157,IV-157,IV-157_04_510800,阳戏(射箭提阳戏),传统戏剧,4,2014,extension,四川省广元市昭化区,四川省,四川省,510800,,四川省广元市昭化区,广元市昭化区文化旅游事务服务中心（区文化馆、区图书馆、区美术馆、区文物所、区博物馆）,广元市昭化区文化旅游事务服务中心(区文化馆、区图书馆、区美术馆、区文物所、区博物馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13575,
subitem_23686,IV-157,IV-157,IV-157,IV-157_10_500242,阳戏(酉阳土家面具阳戏),传统戏剧,5,2021,extension,重庆市酉阳土家族苗族自治县,重庆市,重庆市,500100,500242,重庆市酉阳土家族苗族自治县,酉阳土家族苗族自治县文化馆（酉阳土家族苗族自治县文化生态保护中心、酉阳土家族苗族自治县非物质文化遗产保护中心）,酉阳土家族苗族自治县文化馆(酉阳土家族苗族自治县文化生态保护中心、酉阳土家族苗族自治县非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23686,
subitem_23687,IV-157,IV-157,IV-157,IV-157_10_500242,阳戏(贵州阳戏),传统戏剧,5,2021,extension,贵州省,贵州省,贵州省,,500242,贵州省,贵州省非物质文化遗产保护中心（贵州省非物质文化遗产博览馆）,贵州省非物质文化遗产保护中心(贵州省非物质文化遗产博览馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23687,
subitem_13576,IV-158,IV-158,IV-158,IV-158_03_460100,海南斋戏,传统戏剧,3,2011,new,海南省海口市,海南省,海南省,460100,,海南省海口市 <br /> <br /> 海南斋戏是流行于海南省境内的一种祭祀性民间戏曲剧种,海口市群众艺术馆（海口市非物质文化遗产保护中心）,海口市群众艺术馆(海口市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13576,
subitem_13577,IV-159,IV-159,IV-159,IV-159_04_140830,线腔,传统戏剧,4,2014,new,山西省芮城县,山西省,山西省,140800,140830,山西省芮城县,芮城县蒲剧线腔艺术研究所,芮城县蒲剧线腔艺术研究所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13577,
subitem_13578,IV-160,IV-160,IV-160,IV-160_04_350981,平讲戏,传统戏剧,4,2014,new,福建省福安市,福建省,福建省,350900,350981,福建省福安市,福安市平讲戏艺术传承中心,福安市平讲戏艺术传承中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13578,
subitem_13579,IV-161,IV-161,IV-161,IV-161_04_360425,永修丫丫戏,传统戏剧,4,2014,new,江西省永修县,江西省,江西省,360400,360425,江西省永修县,永修县文化旅游发展中心（永修县文化馆、永修县美术馆）,永修县文化旅游发展中心(永修县文化馆、永修县美术馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13579,
subitem_13580,IV-162,IV-162,IV-162,IV-162_04_360721,东河戏,传统戏剧,4,2014,new,江西省赣县,江西省,江西省,360700,360721,江西省赣县,赣州市赣县区文化馆,赣州市赣县区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,13580,
subitem_23481,IV-163,IV-163,IV-163,IV-163_10_130500,南路丝弦,传统戏剧,5,2021,new,河北省邢台市,河北省,河北省,130500,,河北省邢台市,邢台市群众艺术馆,邢台市群众艺术馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23481,
subitem_23482,IV-164,IV-164,IV-164,IV-164_10_220000,吉剧,传统戏剧,5,2021,new,吉林省,吉林省,吉林省,,,吉林省,吉林省戏曲剧院（吉林省民间艺术团）,吉林省戏曲剧院(吉林省民间艺术团),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23482,
subitem_23483,IV-165,IV-165,IV-165,IV-165_10_220700,满族新城戏,传统戏剧,5,2021,new,吉林省松原市,吉林省,吉林省,220700,,吉林省松原市,松原市满族新城戏传承保护中心,松原市满族新城戏传承保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23483,
subitem_23484,IV-166,IV-166,IV-166,IV-166_10_350400,杂剧作场戏,传统戏剧,5,2021,new,福建省三明市,福建省,福建省,350400,,福建省三明市,三明市艺术馆（三明市非物质文化遗产保护中心）,三明市艺术馆(三明市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23484,
subitem_23485,IV-167,IV-167,IV-167,IV-167_10_360424,宁河戏,传统戏剧,5,2021,new,江西省九江市修水县,江西省,江西省,360400,360424,江西省九江市修水县,修水县红色基因与文化传承发展中心,修水县红色基因与文化传承发展中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23485,
subitem_23486,IV-168,IV-168,IV-168,IV-168_10_510800,端公戏(旺苍端公戏),传统戏剧,5,2021,new,四川省广元市,四川省,四川省,510800,,四川省广元市,旺苍县文化馆,旺苍县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23486,
subitem_23487,IV-168,IV-168,IV-168,IV-168_10_530600,端公戏(昭通端公戏),传统戏剧,5,2021,new,云南省昭通市,云南省,云南省,530600,,云南省昭通市,昭通市非物质文化遗产保护中心,昭通市非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23487,
subitem_23488,IV-169,IV-169,IV-169,IV-169_10_532929,白族吹吹腔,传统戏剧,5,2021,new,云南省大理白族自治州云龙县,云南省,云南省,532900,532929,云南省大理白族自治州云龙县,云龙县非物质文化遗产保护中心,云龙县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23488,
subitem_23489,IV-170,IV-170,IV-170,IV-170_10_542300,巴贡(霞尔巴贡),传统戏剧,5,2021,new,西藏自治区日喀则市,西藏自治区,西藏自治区,542300,,西藏自治区日喀则市,萨迦县文化和旅游局（萨迦县文物局）,萨迦县文化和旅游局(萨迦县文物局),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23489,
subitem_23490,IV-171,IV-171,IV-171,IV-171_10_820000,土生土语话剧,传统戏剧,5,2021,new,澳门特别行政区,澳门特别行政区,澳门特别行政区,,,澳门特别行政区,澳门土生土语话剧社,澳门土生土语话剧社,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=4&limit=100&p=5,2026-08-06T10:34:24+00:00,23490,
subitem_13679,V-53,V-53,V-53,V-053_02_330100,杭州评话,曲艺,2,2008,new,浙江省杭州市,浙江省,浙江省,330100,,"浙江省杭州市 <br /> <br /> 杭州评话又称“杭州大书”,流行于浙江省杭州市及周边地区",杭州滑稽艺术剧院演艺有限公司,杭州滑稽艺术剧院演艺有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=5&limit=100&p=2,2026-08-06T10:34:27+00:00,13679,
subitem_13680,V-54,V-54,V-54,V-054_02_330600,绍兴词调,曲艺,2,2008,new,浙江省绍兴市,浙江省,浙江省,330600,,"浙江省绍兴市 <br /> <br /> 绍兴词调又称“花调”、“话词”,流传于浙江省绍兴市及周边地区",绍兴市文化馆、绍兴市非物质文化遗产保护中心,绍兴市文化馆、绍兴市非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=5&limit=100&p=2,2026-08-06T10:34:27+00:00,13680,
subitem_13681,V-55,V-55,V-55,V-055_02_331082,临海词调,曲艺,2,2008,new,浙江省临海市,浙江省,浙江省,331000,331082,"浙江省临海市 <br /> <br /> 临海词调又称“才子调”、“仙鹤调”,流行于浙江省临海市及周边地区,至今已有三百多年的历史",临海市临海词调传习所,临海市临海词调传习所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=5&limit=100&p=2,2026-08-06T10:34:27+00:00,13681,
subitem_13682,V-56,V-56,V-56,V-056_02_330200,四明南词,曲艺,2,2008,new,浙江省宁波市,浙江省,浙江省,330200,,"浙江省宁波市 <br /> <br /> 四明南词俗称“四明文书”、“宁波文书”,主要流传于宁波、上海等地",宁波市海曙区文化馆,宁波市海曙区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=5&limit=100&p=2,2026-08-06T10:34:27+00:00,13682,
